,0
1874,n04042632
1875,n04102285
1876,n04502197
1877,n02760855
1878,n04534895
1879,n04410086
1880,n03989665
1881,n03085602
1882,n02965529
1883,n07875693
1884,n04131929
1885,n03861842
1886,n02279637
1887,n02938886
1888,n01798839
1889,n01534582
1890,n02419796
1891,n03666917
1892,n01686044
1893,n03245271
1894,n04315948
1895,n03971321
1896,n02095050
1897,n03697552
1898,n09359803
1899,n02090475
1900,n01795088
1901,n07895435
1902,n02191773
1903,n04059947
1904,n02137888
1905,n04520170
1906,n09214060
1907,n04081844
1908,n02455428
1909,n01914830
1910,n04508163
1911,n03602081
1912,n01560105
1913,n01856553
1914,n03063338
1915,n01632047
1916,n02167505
1917,n03538300
1918,n02693540
1919,n02423218
1920,n03136369
1921,n03770954
1922,n02898585
1923,n04151940
1924,n01808291
1925,n03773035
1926,n03725035
1927,n04475411
1928,n01877134
1929,n03427296
1930,n10321340
1931,n03100346
1932,n03898271
1933,n02274822
1934,n03499468
1935,n02128598
1936,n02950943
1937,n03886053
1938,n04021028
1939,n03864692
1940,n03052917
1941,n07623136
1942,n04555600
1943,n03664943
1944,n03457686
1945,n03593526
1946,n13058272
1947,n04230808
1948,n01878929
1949,n03467796
1950,n04610176
1951,n02883344
1952,n01975687
1953,n04475631
1954,n13005984
1955,n02485536
1956,n02127586
1957,n13075272
1958,n02946348
1959,n03082979
1960,n13004826
1961,n04467099
1962,n04349401
1963,n03915437
1964,n13009085
1965,n04181718
1966,n02442446
1967,n02033324
1968,n01779463
1969,n02423362
1970,n04567098
1971,n02133400
1972,n07615671
1973,n02220055
1974,n03765934
1975,n03466162
1976,n02166229
1977,n04128837
1978,n02526818
1979,n03994008
1980,n03202354
1981,n03752185
1982,n04501837
1983,n03473817
1984,n02943871
1985,n01804921
1986,n04451818
1987,n02092468
1988,n07560652
1989,n04578801
1990,n03923692
1991,n03134853
1992,n02073250
1993,n13003254
1994,n04360501
1995,n07761309
1996,n04529681
1997,n03229115
1998,n09820263
1999,n01802721
2000,n04397168
2001,n02374149
2002,n03555662
2003,n07898333
2004,n04410365
2005,n04199027
2006,n07717070
2007,n04158956
2008,n13001529
2009,n07895595
2010,n02134971
2011,n07697100
2012,n02129837
2013,n01857325
2014,n02231803
2015,n03699975
2016,n04187547
2017,n02227966
2018,n03901338
2019,n02443808
2020,n04284002
2021,n01621127
2022,n04586932
2023,n03880129
2024,n04328054
2025,n01734637
2026,n02983904
2027,n03438257
2028,n03096960
2029,n13056799
2030,n02792948
2031,n02123785
2032,n03940256
2033,n03800485
2034,n04235771
2035,n01735439
2036,n03201035
2037,n04399046
2038,n01727646
2039,n03419014
2040,n04596852
2041,n07861158
2042,n03615563
2043,n13017789
2044,n02230187
2045,n02395931
2046,n04197391
2047,n04004475
2048,n04264914
2049,n02063224
2050,n03898633
2051,n02820210
2052,n03738472
2053,n04078574
2054,n13075020
2055,n01930852
2056,n02739550
2057,n01630284
2058,n02246011
2059,n04358707
2060,n03852280
2061,n02031934
2062,n04377057
2063,n04075468
2064,n01735728
2065,n02482286
2066,n02211896
2067,n02763198
2068,n02488415
2069,n02325884
2070,n03050546
2071,n04097866
2072,n04599124
2073,n02104523
2074,n02025043
2075,n02891788
2076,n01940736
2077,n02114100
2078,n02282257
2079,n03995856
2080,n03797390
2081,n02084071
2082,n02764044
2083,n13075441
2084,n03360731
2085,n13018088
2086,n04222847
2087,n04568557
2088,n01741943
2089,n03153948
2090,n09366017
2091,n07680932
2092,n09841696
2093,n03790230
2094,n03693293
2095,n03399971
2096,n02974697
2097,n02129463
2098,n03534776
2099,n03342961
2100,n04611916
2101,n04250224
2102,n03434830
2103,n03988170
2104,n13075847
2105,n04378956
2106,n12985773
2107,n04126541
2108,n02936176
2109,n03990474
2110,n02781338
2111,n13252672
2112,n02221571
2113,n04436542
2114,n03997484
2115,n03547530
2116,n04210390
2117,n04255499
2118,n02195819
2119,n04230603
2120,n02230480
2121,n03356446
2122,n01525720
2123,n01686220
2124,n04246855
2125,n03552749
2126,n13019643
2127,n04186624
2128,n04531098
2129,n03701790
2130,n02680110
2131,n03258905
2132,n04114996
2133,n01581166
2134,n02607201
2135,n08596076
2136,n01874434
2137,n03839172
2138,n03548930
2139,n03929091
2140,n03221059
2141,n02127678
2142,n01820801
2143,n02327656
2144,n03483230
2145,n04330998
2146,n04386664
2147,n13055577
2148,n07705931
2149,n02169023
2150,n04070964
2151,n01629276
2152,n03847471
2153,n02018027
2154,n04156411
2155,n02374451
2156,n03385557
2157,n02057731
2158,n02007284
2159,n03066849
2160,n02265330
2161,n09214916
2162,n13017439
2163,n02226821
2164,n02954938
2165,n01323068
2166,n13070308
2167,n01691951
2168,n13008315
2169,n13009656
2170,n03828020
2171,n02166567
2172,n03733644
2173,n04305471
2174,n13017979
2175,n02355477
2176,n04340750
2177,n13038744
2178,n01322898
2179,n03454707
2180,n01992423
2181,n04490091
2182,n04473884
2183,n13076041
2184,n03733925
2185,n01514752
2186,n03228533
2187,n03665366
2188,n03962932
2189,n04401088
2190,n01498406
2191,n03721590
2192,n13001366
2193,n02638596
2194,n03205143
2195,n13055792
2196,n03698604
2197,n02794008
2198,n03953416
2199,n01914163
2200,n02192513
2201,n02137722
2202,n03614532
2203,n03323703
2204,n13010694
2205,n03522634
2206,n02172678
2207,n03220237
2208,n01976957
2209,n03239259
2210,n04323819
2211,n04038440
2212,n01933988
2213,n02169974
2214,n13020481
2215,n03572205
2216,n09406793
2217,n02090827
2218,n07802152
2219,n02322047
2220,n02710600
2221,n03075500
2222,n03603722
2223,n04533700
2224,n03335846
2225,n02527271
2226,n09259025
2227,n01798706
2228,n13058608
2229,n03517899
2230,n02803666
2231,n13057422
2232,n01582398
2233,n01439121
2234,n02512938
2235,n02695627
2236,n13037805
2237,n04397645
2238,n02164464
2239,n01927456
2240,n03074380
2241,n03535024
2242,n03623556
2243,n07895839
2244,n03484083
2245,n13004423
2246,n04579230
2247,n07894298
2248,n03123809
2249,n04562262
2250,n04174500
2251,n07615569
2252,n04398497
2253,n06359657
2254,n02489589
2255,n13003061
2256,n03391770
2257,n03684823
2258,n02796623
2259,n02733524
2260,n02166826
2261,n09362945
2262,n13006894
2263,n04275283
2264,n13057054
2265,n03764276
2266,n02257003
2267,n01834177
2268,n02445004
2269,n01951613
2270,n01608814
2271,n03334912
2272,n03510866
2273,n02115335
2274,n02799897
2275,n04580493
2276,n04122492
2277,n02131653
2278,n03513137
2279,n02169705
2280,n04608329
2281,n01916925
2282,n03223441
2283,n02487847
2284,n13019496
2285,n03335030
2286,n02904109
2287,n03915118
2288,n02931836
2289,n02847631
2290,n04438304
2291,n13060017
2292,n01685439
2293,n02182045
2294,n02118333
2295,n01943541
2296,n02455720
2297,n13002925
2298,n03320046
2299,n02831335
2300,n02490597
2301,n03102654
2302,n03864139
2303,n13232363
2304,n04243003
2305,n02108254
2306,n02933112
2307,n04167489
2308,n07881205
2309,n03610418
2310,n02229765
2311,n07920222
2312,n03415252
2313,n04060904
2314,n04437953
2315,n13232106
2316,n02274259
2317,n01991028
2318,n02490811
2319,n04317420
2320,n03780047
2321,n03080731
2322,n04156297
2323,n02482650
2324,n02676670
2325,n02346998
2326,n04194289
2327,n03374838
2328,n07829412
2329,n03201996
2330,n03380867
2331,n01580772
2332,n11689483
2333,n03322940
2334,n03446832
2335,n01795735
2336,n01796519
2337,n02088839
2338,n13076643
2339,n13009244
2340,n02178717
2341,n03846234
2342,n01776192
2343,n02481366
2344,n02736798
2345,n13001206
2346,n03614007
2347,n07695965
2348,n02801184
2349,n03484931
2350,n04574999
2351,n03558739
2352,n03660124
2353,n04310721
2354,n02967081
2355,n10435988
2356,n04509592
2357,n03379343
2358,n03334492
2359,n03483531
2360,n02481235
2361,n03418242
2362,n07931001
2363,n02132466
2364,n03129001
2365,n03005515
2366,n07714802
2367,n02484473
2368,n03862676
2369,n04123123
2370,n01985493
2371,n07615190
2372,n01498699
2373,n04049405
2374,n04233832
2375,n03664675
2376,n02117900
2377,n13003712
2378,n01881171
2379,n01878335
2380,n03491988
2381,n03448031
2382,n13007629
2383,n07614825
2384,n02111626
2385,n04453910
2386,n07720615
2387,n02480153
2388,n04447443
2389,n02282385
2390,n04243941
2391,n04278353
2392,n02401031
2393,n02211444
2394,n03687928
2395,n02485371
2396,n02181235
2397,n02347744
2398,n07865105
2399,n02880940
2400,n03904433
2401,n02402425
2402,n07718671
2403,n13017610
2404,n04571566
2405,n03043958
2406,n02171869
2407,n02109811
2408,n04238617
2409,n01674990
2410,n04187885
2411,n03488603
2412,n02961451
2413,n01592257
2414,n07931096
2415,n07713895
2416,n04303258
2417,n13055949
2418,n01737875
2419,n11939699
2420,n13057242
2421,n01495006
2422,n02011805
2423,n04001397
2424,n03727837
2425,n02193009
2426,n03540267
2427,n02527057
2428,n02410900
2429,n02119359
2430,n13076405
2431,n03590932
2432,n03815615
2433,n02455135
2434,n01795900
2435,n03791235
2436,n03699280
2437,n04111414
2438,n02443015
2439,n04077734
2440,n03450516
2441,n09396465
2442,n03162818
2443,n01616764
2444,n07894965
2445,n13017102
2446,n04027706
2447,n02012185
2448,n02199502
2449,n02103841
2450,n02100399
2451,n07874441
2452,n02129923
2453,n02264885
2454,n02280458
2455,n07897865
2456,n04348184
2457,n02869737
2458,n03039947
2459,n04241042
2460,n04591887
2461,n01737728
2462,n03072201
2463,n03361683
2464,n03225777
2465,n04438643
2466,n04307878
2467,n07713395
2468,n03206908
2469,n13008839
2470,n03996145
2471,n13020964
2472,n02220225
2473,n02008041
2474,n07584228
2475,n01735577
2476,n13021689
2477,n09300306
2478,n01823013
2479,n02323902
2480,n04291759
2481,n07710616
2482,n01687665
2483,n04222470
2484,n03470948
2485,n01925695
2486,n03811295
2487,n02841063
2488,n02208280
2489,n13013764
2490,n13009429
2491,n02740533
2492,n03071021
2493,n03350352
2494,n02876457
2495,n13046130
2496,n02876326
2497,n01858441
2498,n03543603
2499,n02423589
2500,n03382969
2501,n01730307
2502,n13020191
2503,n03923564
2504,n01591697
2505,n02735688
2506,n02984203
2507,n02078738
2508,n04448070
2509,n03508101
2510,n13003522
2511,n04187061
2512,n04038727
2513,n02022684
2514,n02099029
2515,n04225222
2516,n02858304
2517,n03416775
2518,n04474466
2519,n01796105
2520,n03456548
2521,n03151077
2522,n02191273
2523,n02437136
2524,n01931520
2525,n01846331
2526,n03945615
2527,n13013534
2528,n02013177
2529,n04499554
2530,n02965300
2531,n02327028
2532,n02446206
2533,n02828884
2534,n01807828
2535,n07582609
2536,n03690851
2537,n02801938
2538,n13021867
2539,n03228016
2540,n03715386
2541,n02257284
2542,n03973520
2543,n03053047
2544,n04069276
2545,n04128499
2546,n02391508
2547,n04555897
2548,n12144313
2549,n07877187
2550,n03423099
2551,n07917392
2552,n11813077
2553,n13035241
2554,n05460759
2555,n03906894
2556,n04022332
2557,n02930080
2558,n03391301
2559,n04122349
2560,n04556408
2561,n03052464
2562,n02229156
2563,n07878785
2564,n07801007
2565,n01786646
2566,n07593471
2567,n07859796
2568,n04416005
2569,n07617611
2570,n03291413
2571,n13875392
2572,n02373336
2573,n09266604
2574,n03246454
2575,n07848093
2576,n01741562
2577,n07925116
2578,n04287747
2579,n07681450
2580,n04521863
2581,n01852400
2582,n03950359
2583,n01859325
2584,n03495570
2585,n03051041
2586,n07722485
2587,n03416094
2588,n03845190
2589,n05235879
2590,n01514926
2591,n04226322
2592,n12799776
2593,n07681355
2594,n07619301
2595,n07746038
2596,n01559804
2597,n03304197
2598,n04293744
2599,n04230487
2600,n04973585
2601,n07725663
2602,n06470073
2603,n07684289
2604,n07672914
2605,n03241903
2606,n07942152
2607,n01393486
2608,n02276749
2609,n01533339
2610,n09615336
2611,n07904637
2612,n02052775
2613,n07889193
2614,n01639187
2615,n03578251
2616,n03342262
2617,n13092385
2618,n03766508
2619,n03467380
2620,n01847253
2621,n07718920
2622,n03254862
2623,n07783827
2624,n13900287
2625,n07887304
2626,n03051540
2627,n03524287
2628,n04223299
2629,n13080866
2630,n01778801
2631,n13140367
2632,n01490360
2633,n01416213
2634,n03092883
2635,n01922948
2636,n03563200
2637,n02973904
2638,n03531691
2639,n07586485
2640,n02809491
2641,n03678558
2642,n03585875
2643,n07560422
2644,n07932614
2645,n07591236
2646,n07579688
2647,n02705944
2648,n03264906
2649,n07867421
2650,n03718935
2651,n02748491
2652,n07889990
2653,n03260849
2654,n04261116
2655,n11896141
2656,n01824344
2657,n03776167
2658,n04104770
2659,n07770180
2660,n01741232
2661,n04974859
2662,n04566561
2663,n07755411
2664,n07824268
2665,n01743936
2666,n07608098
2667,n04530566
2668,n01538200
2669,n01642097
2670,n01623110
2671,n04373428
2672,n07906572
2673,n07728708
2674,n02936402
2675,n01424420
2676,n03607527
2677,n03820950
2678,n07608866
2679,n07921360
2680,n02947977
2681,n04089666
2682,n03153585
2683,n07832416
2684,n02963692
2685,n04124488
2686,n04370600
2687,n02733213
2688,n06263369
2689,n02121620
2690,n07577538
2691,n03591313
2692,n01394040
2693,n07817465
2694,n07841345
2695,n01588431
2696,n01616086
2697,n03779246
2698,n07814925
2699,n04443433
2700,n08182379
2701,n03233905
2702,n02442336
2703,n01753032
2704,n07934530
2705,n04146862
2706,n03326795
2707,n07838551
2708,n02347573
2709,n02905886
2710,n07879174
2711,n04172607
2712,n03565830
2713,n07928887
2714,n01334690
2715,n07711371
2716,n07937069
2717,n03972372
2718,n07871588
2719,n04256318
2720,n01738065
2721,n02774152
2722,n03109693
2723,n03502331
2724,n05454833
2725,n02878222
2726,n03238879
2727,n04090548
2728,n04042985
2729,n13874073
2730,n03125870
2731,n04122825
2732,n09282208
2733,n07768590
2734,n07857598
2735,n07604956
2736,n07567611
2737,n13917785
2738,n04389999
2739,n04384910
2740,n07614730
2741,n01874928
2742,n03984381
2743,n03591798
2744,n01442450
2745,n03554460
2746,n03105306
2747,n02835551
2748,n02327435
2749,n03375171
2750,n07871720
2751,n07755089
2752,n02376918
2753,n02409202
2754,n03506560
2755,n01597336
2756,n04207596
2757,n03894379
2758,n03186818
2759,n03334382
2760,n03224893
2761,n07803545
2762,n01687128
2763,n01517389
2764,n07732747
2765,n11733054
2766,n07741706
2767,n03154446
2768,n07807594
2769,n07696977
2770,n03684143
2771,n07847453
2772,n02530421
2773,n04971211
2774,n07926442
2775,n01592387
2776,n02124157
2777,n01742447
2778,n07814790
2779,n01531971
2780,n04174705
2781,n03026907
2782,n04303497
2783,n07584859
2784,n02205219
2785,n07565945
2786,n02763901
2787,n03551582
2788,n01641930
2789,n02963821
2790,n03170635
2791,n01663782
2792,n07694839
2793,n03280644
2794,n04428634
2795,n07685730
2796,n07845775
2797,n02875436
2798,n07914995
2799,n02039171
2800,n04205318
2801,n02887832
2802,n02750169
2803,n07592481
2804,n04602956
2805,n02125010
2806,n07883251
2807,n03168663
2808,n03770085
2809,n07596684
2810,n02169218
2811,n01624537
2812,n03801533
2813,n01833415
2814,n02196119
2815,n03574243
2816,n01423617
2817,n04446844
2818,n07751148
2819,n12836862
2820,n01694311
2821,n04197878
2822,n02986348
2823,n03117199
2824,n07600177
2825,n01662622
2826,n07920540
2827,n01422335
2828,n03783873
2829,n02126139
2830,n04294426
2831,n03355768
2832,n08658309
2833,n07861813
2834,n07837545
2835,n07825194
2836,n04605446
2837,n02277422
2838,n02656670
2839,n03514129
2840,n02675077
2841,n01829869
2842,n02701730
2843,n02428089
2844,n04263760
2845,n01580870
2846,n07858484
2847,n03723153
2848,n03232543
2849,n12647787
2850,n01443243
2851,n03191286
2852,n02458135
2853,n13025647
2854,n03515934
2855,n05314075
2856,n07567139
2857,n02375302
2858,n02890940
2859,n04967801
2860,n03018712
2861,n01681653
2862,n03304465
2863,n07594840
2864,n01728266
2865,n12928819
2866,n01613807
2867,n07802863
2868,n13024012
2869,n08571275
2870,n03215191
2871,n04154753
2872,n01488038
2873,n07724173
2874,n07893792
2875,n01969726
2876,n01614556
2877,n09357447
2878,n03648667
2879,n02683183
2880,n02910542
2881,n02004855
2882,n04283255
2883,n13905121
2884,n02484322
2885,n12418507
2886,n03889397
2887,n03436417
2888,n07561848
2889,n07871335
2890,n13876561
2891,n02775178
2892,n04217546
2893,n01986806
2894,n03078802
2895,n03131967
2896,n03488438
2897,n04223170
2898,n07616748
2899,n09433839
2900,n04158250
2901,n10575463
2902,n03379719
2903,n02890662
2904,n04160261
2905,n03504205
2906,n01653509
2907,n03857156
2908,n03478756
2909,n02776825
2910,n01653773
2911,n02543255
2912,n02749953
2913,n03180969
2914,n01730812
2915,n03701640
2916,n07931280
2917,n02893418
2918,n03521544
2919,n04363210
2920,n01636127
2921,n02756098
2922,n07606419
2923,n03724066
2924,n01614038
2925,n07873348
2926,n07692887
2927,n01730563
2928,n02767038
2929,n07695187
2930,n13862780
2931,n03742019
2932,n03112240
2933,n02324587
2934,n03291963
2935,n03260206
2936,n02324850
2937,n07609083
2938,n03238762
2939,n03037709
2940,n03499354
2941,n13001930
2942,n07831821
2943,n03549589
2944,n04112252
2945,n02993368
2946,n03397412
2947,n01632952
2948,n07764315
2949,n04964001
2950,n03832144
2951,n03461988
2952,n02904233
2953,n07864934
2954,n07842605
2955,n14582716
2956,n04280373
2957,n07852229
2958,n05418717
2959,n03519387
2960,n01538059
2961,n12966945
2962,n02126640
2963,n03309110
2964,n08614632
2965,n07568502
2966,n09450163
2967,n01339083
2968,n07805006
2969,n02769963
2970,n02970408
2971,n03296081
2972,n07811416
2973,n02887970
2974,n02405692
2975,n03354903
2976,n03633632
2977,n07698250
2978,n04554406
2979,n07883661
2980,n02712643
2981,n03648431
2982,n03174450
2983,n08679562
2984,n07834774
2985,n01648139
2986,n02064338
2987,n03785499
2988,n07765517
2989,n03281145
2990,n01783017
2991,n08611421
2992,n02881757
2993,n01679626
2994,n04289027
2995,n04066476
2996,n07585474
2997,n01606978
2998,n07723753
2999,n04351699
3000,n02715712
3001,n09247410
3002,n01678343
3003,n07596566
3004,n02762169
3005,n07881800
3006,n02817031
3007,n08628141
3008,n02821543
3009,n02903852
3010,n04037964
3011,n01642257
3012,n03588951
3013,n01635176
3014,n13873917
3015,n01777649
3016,n02644113
3017,n01849466
3018,n07805254
3019,n07851298
3020,n07890970
3021,n07824383
3022,n07924655
3023,n03632729
3024,n07689313
3025,n01682435
3026,n03268645
3027,n03046133
3028,n07820497
3029,n09842047
3030,n03099274
3031,n03883524
3032,n08623676
3033,n01558765
3034,n03450974
3035,n07910538
3036,n03528523
3037,n01694955
3038,n03672827
3039,n01402600
3040,n07935043
3041,n02763604
3042,n07597145
3043,n07852452
3044,n01621635
3045,n03992436
3046,n03042697
3047,n07860447
3048,n10386984
3049,n03846100
3050,n07605944
3051,n03852688
3052,n07934282
3053,n02021050
3054,n03116767
3055,n07808675
3056,n03781787
3057,n03785237
3058,n02884994
3059,n01631175
3060,n14685296
3061,n03037108
3062,n03456447
3063,n11542640
3064,n03209910
3065,n03335461
3066,n01362336
3067,n03522990
3068,n03437741
3069,n03216402
3070,n01367772
3071,n02683454
3072,n04330669
3073,n01917611
